Example,Page,Class,Function,Source File
"# rules for finding employment relations
{ ruleType: ""tokens"", pattern: (([{ner:""PERSON""}]+) /works/ /for/ ([{ner:""ORGANIZATION""}]+)), 
  result: Concat(""("", $$1.text, "","", ""works_for"", "","", $$2.text, "")"") } 

{ ruleType: ""tokens"", pattern: (([{ner:""PERSON""}]+) /is/ /employed/ /at|by/ ([{ner:""ORGANIZATION""}]+)), 
  result: Concat(""("", $$1.text, "","", ""works_for"", "","", $$2.text, "")"") } 
",https://stanfordnlp.github.io/CoreNLP/tokensregex.html,N/A,N/A,N/A
"---
sentence number: 0
sentence text: Joe Smith works for Google.
Joe                NNP        PERSON
Smith                NNP        PERSON
works                VBZ        O
for                IN        O
Google                NNP        ORGANIZATION
.                .        O

matched expression: Joe Smith works for Google
matched expression value: STRING((Joe Smith,works_for,Google))
matched expression char offsets: (0,26)
matched expression tokens:[Joe-1, Smith-2, works-3, for-4, Google-5]
---
sentence number: 1
sentence text: Jane Smith is employed by Apple.
Jane                NNP        PERSON
Smith                NNP        PERSON
is                VBZ        O
employed                VBN        O
by                IN        O
Apple                NNP        ORGANIZATION
.                .        O

matched expression: Jane Smith is employed by Apple
matched expression value: STRING((Jane Smith,works_for,Apple))
matched expression char offsets: (28,59)
matched expression tokens:[Jane-1, Smith-2, is-3, employed-4, by-5, Apple-6]",https://stanfordnlp.github.io/CoreNLP/tokensregex.html,N/A,N/A,N/A
(5 + 5) + 5,https://stanfordnlp.github.io/CoreNLP/tokensregex.html,N/A,N/A,N/A
"# initial 
# (7 tokens) [""("", ""5"", ""+"", ""5"", "")"", ""+"", ""5""]
(5 + 5) + 5
# first run of composite rules, after first rule 
# ""5 + 5"" is matched and replaced with aggregate_token[""5 + 5"", 10]
# (5 tokens) [""("", aggregrate_token[""5 + 5"", 10], "")"", ""+"", ""5""]
(aggregate_token[""5 + 5"", 10]) + 5
# first run of composite rules, after second rule
# ""(aggregate_token[""5 + 5"", 10])"" is matched, given value of 10 which is same as internal expression
# (3 tokens) [aggregate_token[""(aggregate_token[""5 + 5"", 10])"", 10], ""+"", ""5""]
aggregate_token[""(aggregate_token[""5 + 5"", 10])"", 10] + 5
# second run of composite rules, after first rule
# aggregate_token[""(aggregate_token[""5 + 5"", 10])"", 10] + 5 is matched, given value of 15
# (1 token) [aggregate_token[""aggregate_token[""(aggregate_token[""5 + 5"", 10])"", 10] + 5"", 15]]
aggregate_token[""aggregate_token[""(aggregate_token[""5 + 5"", 10])"", 10] + 5"", 15]
# second run of composite rules, after second rule
# (1 token) [aggregate_token[""aggregate_token[""(aggregate_token[""5 + 5"", 10])"", 10] + 5"", 15]]
aggregate_token[""aggregate_token[""(aggregate_token[""5 + 5"", 10])"", 10] + 5"", 15]
# third run of composite rules, after first rule
# (1 token) [aggregate_token[""aggregate_token[""(aggregate_token[""5 + 5"", 10])"", 10] + 5"", 15]]
aggregate_token[""aggregate_token[""(aggregate_token[""5 + 5"", 10])"", 10] + 5"", 15]
# third run of composite rules, after second rule
# (1 token) [aggregate_token[""aggregate_token[""(aggregate_token[""5 + 5"", 10])"", 10] + 5"", 15]]
aggregate_token[""aggregate_token[""(aggregate_token[""5 + 5"", 10])"", 10] + 5"", 15]
# no change detected after third run of all composite rules, so the composite phase ends",https://stanfordnlp.github.io/CoreNLP/tokensregex.html,N/A,N/A,N/A
"orig = { type: ""CLASS"", value: ""edu.stanford.nlp.ling.CoreAnnotations$OriginalTextAnnotation"" }
numtokens = { type: ""CLASS"", value: ""edu.stanford.nlp.ling.CoreAnnotations$NumerizedTokensAnnotation"" }
numcomptype = { type: ""CLASS"", value: ""edu.stanford.nlp.ling.CoreAnnotations$NumericCompositeTypeAnnotation"" }
numcompvalue = { type: ""CLASS"", value: ""edu.stanford.nlp.ling.CoreAnnotations$NumericCompositeValueAnnotation"" }

mytokens = { type: ""CLASS"", value: ""edu.stanford.nlp.examples.TokensRegexDemo$MyTokensAnnotation"" }
type = { type: ""CLASS"", value: ""edu.stanford.nlp.examples.TokensRegexDemo$MyTypeAnnotation"" }
value = { type: ""CLASS"", value: ""edu.stanford.nlp.examples.TokensRegexDemo$MyValueAnnotation"" }

ENV.defaultResultAnnotationKey = ( type, value )
ENV.defaultNestedResultsAnnotationKey = mytokens
ENV.defaults[""stage.limitIters""] = 0

// Numbers
{ ruleType: ""tokens"", pattern: ( [ numcomptype:""NUMBER"" ] ), result: ( ""EXPR"", $0[0].numcompvalue ) }

// Operators
{ pattern: ( ""+"" ),            result: ( ""OP"", ""Add"" ),      priority: 1}
{ pattern: ( /plus/ ),         result: ( ""OP"", ""Add"" ),      priority: 1}
{ pattern: ( ""-"" ),            result: ( ""OP"", ""Subtract"" ), priority: 1}
{ pattern: ( /minus/ ),        result: ( ""OP"", ""Subtract"" ), priority: 1}
{ pattern: ( ""*"" ),            result: ( ""OP"", ""Multiply"" ), priority: 2}
{ pattern: ( /times/ ),        result: ( ""OP"", ""Multiply"" ), priority: 2}
{ pattern: ( ""/"" ),            result: ( ""OP"", ""Divide"" ),   priority: 2}
{ pattern: ( /divided/ /by/ ), result: ( ""OP"", ""Divide"" ),   priority: 2}
{ pattern: ( ""^"" ),            result: ( ""OP"", ""Pow"" ),      priority: 3}

$OP = ( [ type:""OP"" ] )
$EXPR = ( [ type:""EXPR"" ] )

{ ruleType: ""composite"", pattern: ( ($EXPR) ($OP) ($EXPR) ), result: (""EXPR"", Call($2[0].value, $1[0].value, $3[0].value)) }

{ ruleType: ""composite"", pattern: ( [orig:""(""] ($EXPR) [orig:"")""] ), result: (""EXPR"", $1[0].value) }",https://stanfordnlp.github.io/CoreNLP/tokensregex.html,N/A,N/A,N/A
(5 + 5) + 5,https://stanfordnlp.github.io/CoreNLP/tokensregex.html,N/A,N/A,N/A
"---
sentence number: 0
sentence text: (5 + 5) + 5
-LRB-                -LRB-        O
5                CD        NUMBER
+                CC        O
5                CD        NUMBER
-RRB-                -RRB-        O
+                CC        O
5                CD        NUMBER

matched expression: -LRB-5 + 5-RRB- + 5
matched expression value: LIST([STRING(EXPR), NUMBER(15)])
matched expression char offsets: (0,11)
matched expression tokens:[-LRB--1, 5-2, +-3, 5-4, -RRB--5, +-6, 5-7]",https://stanfordnlp.github.io/CoreNLP/tokensregex.html,N/A,N/A,N/A
"{ ruleType: ""tokens"", pattern: ([{word:""I""}] [{word:/like|love/} & {tag:""VBP""}] ([{word:""pizza""}])), action: Annotate($1, ner, ""FOOD""), result: ""PIZZA"" }",https://stanfordnlp.github.io/CoreNLP/tokensregex.html,N/A,N/A,N/A
"# make all patterns case-sensitive
ENV.defaultStringMatchFlags = 0
ENV.defaultStringPatternFlags = 0

# these Java classes will be used by the rules
ner = { type: ""CLASS"", value: ""edu.stanford.nlp.ling.CoreAnnotations$NamedEntityTagAnnotation"" }
tokens = { type: ""CLASS"", value: ""edu.stanford.nlp.ling.CoreAnnotations$TokensAnnotation"" }

# define some regexes over tokens
$COMPANY_BEGINNING = ""/[A-Z][A-Za-z]+/""
$COMPANY_ENDING = ""/(Corp|Inc)\.?/""

# rule for recognizing company names
{ ruleType: ""tokens"", pattern: ([{word:$COMPANY_BEGINNING} & {tag:""NNP""}]+ [{word:$COMPANY_ENDING}]), action: Annotate($0, ner, ""COMPANY""), result: ""COMPANY_RESULT"" }",https://stanfordnlp.github.io/CoreNLP/tokensregex.html,N/A,N/A,N/A
(5 + 5) + 5,https://stanfordnlp.github.io/CoreNLP/tokensregex.html,N/A,N/A,N/A
"Exception in thread ""main"" java.lang.NoSuchFieldError: featureFactoryArgs
    at edu.stanford.nlp.ie.AbstractSequenceClassifier.(AbstractSequenceClassifier.java:127)
    at edu.stanford.nlp.ie.crf.CRFClassifier.(CRFClassifier.java:173)
",https://stanfordnlp.github.io/CoreNLP/faq.html,N/A,N/A,N/A
"Exception in thread ""main"" java.lang.NoSuchMethodError: edu.stanford.nlp.tagger.maxent.TaggerConfig.getTaggerDataInputStream(Ljava/lang/String;)Ljava/io/DataInputStream;
",https://stanfordnlp.github.io/CoreNLP/faq.html,N/A,N/A,N/A
"Caused by: java.lang.NoSuchMethodError: edu.stanford.nlp.util.Generics.newHashMap()Ljava/util/Map;
    at edu.stanford.nlp.pipeline.AnnotatorPool.(AnnotatorPool.java:27)
    at edu.stanford.nlp.pipeline.StanfordCoreNLP.getDefaultAnnotatorPool(StanfordCoreNLP.java:305)
",https://stanfordnlp.github.io/CoreNLP/faq.html,N/A,N/A,N/A
"(""parse.originalDependencies"", true)",https://stanfordnlp.github.io/CoreNLP/faq.html,N/A,N/A,N/A
new StanfordCoreNLP(props),https://stanfordnlp.github.io/CoreNLP/memory-time.html,N/A,N/A,N/A
"  public AnnotationPipeline buildPipeline() {
    AnnotationPipeline pl = new AnnotationPipeline();
    pl.addAnnotator(new TokenizerAnnotator(false));
    pl.addAnnotator(new WordsToSentencesAnnotator(false));
    pl.addAnnotator(new POSTaggerAnnotator(false));
    pl.addAnnotator(new MorphaAnnotator(false));
    pl.addAnnotator(new TimeAnnotator(""sutime"", props));
    pl.addAnnotator(new PhraseAnnotator(phrasesFile, false));
    return pl;
  }",https://stanfordnlp.github.io/CoreNLP/pipelines.html,AnnotationPipeline,AnnotationPipeline,CoreNLP/src/edu/stanford/nlp/pipeline/AnnotationPipeline.java
"  public AnnotationPipeline buildPipeline() {
    AnnotationPipeline pl = new AnnotationPipeline();
    pl.addAnnotator(new TokenizerAnnotator(false));
    pl.addAnnotator(new WordsToSentencesAnnotator(false));
    pl.addAnnotator(new POSTaggerAnnotator(false));
    pl.addAnnotator(new MorphaAnnotator(false));
    pl.addAnnotator(new TimeAnnotator(""sutime"", props));
    pl.addAnnotator(new PhraseAnnotator(phrasesFile, false));
    return pl;
  }",https://stanfordnlp.github.io/CoreNLP/pipelines.html,AnnotationPipeline,addAnnotator,CoreNLP/src/edu/stanford/nlp/pipeline/AnnotationPipeline.java
"  public AnnotationPipeline buildPipeline() {
    AnnotationPipeline pl = new AnnotationPipeline();
    pl.addAnnotator(new TokenizerAnnotator(false));
    pl.addAnnotator(new WordsToSentencesAnnotator(false));
    pl.addAnnotator(new POSTaggerAnnotator(false));
    pl.addAnnotator(new MorphaAnnotator(false));
    pl.addAnnotator(new TimeAnnotator(""sutime"", props));
    pl.addAnnotator(new PhraseAnnotator(phrasesFile, false));
    return pl;
  }",https://stanfordnlp.github.io/CoreNLP/pipelines.html,TokenizerAnnotator,TokenizerAnnotator,CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java
"  public AnnotationPipeline buildPipeline() {
    AnnotationPipeline pl = new AnnotationPipeline();
    pl.addAnnotator(new TokenizerAnnotator(false));
    pl.addAnnotator(new WordsToSentencesAnnotator(false));
    pl.addAnnotator(new POSTaggerAnnotator(false));
    pl.addAnnotator(new MorphaAnnotator(false));
    pl.addAnnotator(new TimeAnnotator(""sutime"", props));
    pl.addAnnotator(new PhraseAnnotator(phrasesFile, false));
    return pl;
  }",https://stanfordnlp.github.io/CoreNLP/pipelines.html,WordsToSentencesAnnotator,WordsToSentencesAnnotator,CoreNLP/src/edu/stanford/nlp/pipeline/WordsToSentencesAnnotator.java
"  public AnnotationPipeline buildPipeline() {
    AnnotationPipeline pl = new AnnotationPipeline();
    pl.addAnnotator(new TokenizerAnnotator(false));
    pl.addAnnotator(new WordsToSentencesAnnotator(false));
    pl.addAnnotator(new POSTaggerAnnotator(false));
    pl.addAnnotator(new MorphaAnnotator(false));
    pl.addAnnotator(new TimeAnnotator(""sutime"", props));
    pl.addAnnotator(new PhraseAnnotator(phrasesFile, false));
    return pl;
  }",https://stanfordnlp.github.io/CoreNLP/pipelines.html,POSTaggerAnnotator,POSTaggerAnnotator,CoreNLP/src/edu/stanford/nlp/pipeline/POSTaggerAnnotator.java
"  public AnnotationPipeline buildPipeline() {
    AnnotationPipeline pl = new AnnotationPipeline();
    pl.addAnnotator(new TokenizerAnnotator(false));
    pl.addAnnotator(new WordsToSentencesAnnotator(false));
    pl.addAnnotator(new POSTaggerAnnotator(false));
    pl.addAnnotator(new MorphaAnnotator(false));
    pl.addAnnotator(new TimeAnnotator(""sutime"", props));
    pl.addAnnotator(new PhraseAnnotator(phrasesFile, false));
    return pl;
  }",https://stanfordnlp.github.io/CoreNLP/pipelines.html,MorphaAnnotator,MorphaAnnotator,CoreNLP/src/edu/stanford/nlp/pipeline/MorphaAnnotator.java
"  public AnnotationPipeline buildPipeline() {
    AnnotationPipeline pl = new AnnotationPipeline();
    pl.addAnnotator(new TokenizerAnnotator(false));
    pl.addAnnotator(new WordsToSentencesAnnotator(false));
    pl.addAnnotator(new POSTaggerAnnotator(false));
    pl.addAnnotator(new MorphaAnnotator(false));
    pl.addAnnotator(new TimeAnnotator(""sutime"", props));
    pl.addAnnotator(new PhraseAnnotator(phrasesFile, false));
    return pl;
  }",https://stanfordnlp.github.io/CoreNLP/pipelines.html,TimeAnnotator,TimeAnnotator,CoreNLP/src/edu/stanford/nlp/pipeline/TimeAnnotator.java
