Code,Signature,Linked,Source File,Page
"class nltk.grammar.DependencyProduction(lhs, rhs)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
class nltk.grammar.Nonterminal(symbol),,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
symbol(),symbol(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.grammar.PCFG(start, productions, calculate_leftcorners=True)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"classmethod fromstring(input, encoding=None)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.grammar.ProbabilisticDependencyGrammar(productions, events, tags)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"contains(head, mod)","contains(head, mod)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.grammar.ProbabilisticProduction(lhs, rhs, **prob)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.grammar.Production(lhs, rhs)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
is_lexical(),is_lexical(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
is_nonlexical(),is_nonlexical(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
lhs(),lhs(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
rhs(),rhs(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"nltk.grammar.induce_pcfg(start, productions)","nltk.grammar.induce_pcfg(start, productions)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
nltk.grammar.nonterminals(symbols),nltk.grammar.nonterminals(symbols),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"nltk.grammar.read_grammar(input, nonterm_parser, probabilistic=False, encoding=None)","nltk.grammar.read_grammar(input, nonterm_parser, probabilistic=False, encoding=None)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
nltk.help.brown_tagset(tagpattern=None),nltk.help.brown_tagset(tagpattern=None),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
nltk.help.claws5_tagset(tagpattern=None),nltk.help.claws5_tagset(tagpattern=None),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
nltk.help.upenn_tagset(tagpattern=None),nltk.help.upenn_tagset(tagpattern=None),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
class nltk.probability.ConditionalFreqDist(cond_samples=None),,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
N(),N(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
conditions(),conditions(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"plot(*args, **kwargs)","plot(*args, **kwargs)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"tabulate(*args, **kwargs)","tabulate(*args, **kwargs)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.probability.ConditionalProbDist(cfdist, probdist_factory, *factory_args, **factory_kw_args)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
conditions(),conditions(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.probability.CrossValidationProbDist(freqdists, bins)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
discount(),discount(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
freqdists(),freqdists(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
class nltk.probability.DictionaryConditionalProbDist(probdist_dict),,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.probability.DictionaryProbDist(prob_dict=None, log=False, normalize=False)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
logprob(sample),logprob(sample),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.probability.ELEProbDist(freqdist, bins=None)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
class nltk.probability.FreqDist(samples=None),,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
B(),B(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
N(),N(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"Nr(r, bins=None)","Nr(r, bins=None)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
copy(),copy(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
freq(sample),freq(sample),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
hapaxes(),hapaxes(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
pformat(maxlen=10),pformat(maxlen=10),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"plot(*args, **kwargs)","plot(*args, **kwargs)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"pprint(maxlen=10, stream=None)","pprint(maxlen=10, stream=None)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
r_Nr(bins=None),r_Nr(bins=None),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"setdefault(key, val)","setdefault(key, val)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"tabulate(*args, **kwargs)","tabulate(*args, **kwargs)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"update(*args, **kwargs)","update(*args, **kwargs)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.probability.HeldoutProbDist(base_fdist, heldout_fdist, bins=None)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
base_fdist(),base_fdist(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
discount(),discount(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
heldout_fdist(),heldout_fdist(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
class nltk.probability.ImmutableProbabilisticMixIn(**kwargs),,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
set_logprob(prob),set_logprob(prob),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
set_prob(prob),set_prob(prob),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.probability.KneserNeyProbDist(freqdist, bins=None, discount=0.75)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
discount(),discount(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
prob(trigram),prob(trigram),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
set_discount(discount),set_discount(discount),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.probability.LaplaceProbDist(freqdist, bins=None)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.probability.LidstoneProbDist(freqdist, gamma, bins=None)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
discount(),discount(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
freqdist(),freqdist(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.probability.MLEProbDist(freqdist, bins=None)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
freqdist(),freqdist(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.probability.MutableProbDist(prob_dist, samples, store_logs=True)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
logprob(sample),logprob(sample),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"update(sample, prob, log=True)","update(sample, prob, log=True)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
discount(),discount(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
generate(),generate(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
logprob(sample),logprob(sample),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
abstract max(),,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
abstract prob(sample),,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
abstract samples(),,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
class nltk.probability.ProbabilisticMixIn(**kwargs),,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
logprob(),logprob(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
prob(),prob(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
set_logprob(logprob),set_logprob(logprob),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
set_prob(prob),set_prob(prob),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.probability.SimpleGoodTuringProbDist(freqdist, bins=None)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
check(),check(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
discount(),discount(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"find_best_fit(r, nr)","find_best_fit(r, nr)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
freqdist(),freqdist(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
smoothedNr(r),smoothedNr(r),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
class nltk.probability.UniformProbDist(samples),,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.probability.WittenBellProbDist(freqdist, bins=None)",,,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
discount(),discount(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
freqdist(),freqdist(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"nltk.probability.add_logs(logx, logy)","nltk.probability.add_logs(logx, logy)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
nltk.probability.entropy(pdist),nltk.probability.entropy(pdist),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"nltk.probability.log_likelihood(test_pdist, actual_pdist)","nltk.probability.log_likelihood(test_pdist, actual_pdist)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
nltk.probability.sum_logs(logs),nltk.probability.sum_logs(logs),,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
"class nltk.text.ConcordanceIndex(tokens, key= ConcordanceIndex.>)","class nltk.text.ConcordanceIndex(tokens, key= ConcordanceIndex.>)",,,https://web.archive.org/web/20210415060141/https://www.nltk.org/api/nltk.html
