library_name,paragraph,task,has_example,example_page
CoreNLP,"For any sentence where you want to add constraints, attach the ParserAnnotations.ConstraintAnnotation to that sentence. This annotation is a List, where ParserConstraint specifies the start (inclusive) and end (exclusive) of the range and a pattern which the enclosing constituent must match. However, there is a bug in the way patterns are handled in the parser, so it is strongly recommended to use .* for the matching pattern.",handle way in parser,0,
CoreNLP,"If you want CoreNLP to output the original Stanford Dependencies instead of the new Universal Dependencies, simply add the option -parse.originalDependencies or the property (""parse.originalDependencies"", true) to your command or code, respectively.",add option -parse.originalDependencies to command,0,
CoreNLP,"If you want CoreNLP to output the original Stanford Dependencies instead of the new Universal Dependencies, simply add the option -parse.originalDependencies or the property (""parse.originalDependencies"", true) to your command or code, respectively.",add option -parse.originalDependencies to code,0,
CoreNLP,"If you want CoreNLP to output the original Stanford Dependencies instead of the new Universal Dependencies, simply add the option -parse.originalDependencies or the property (""parse.originalDependencies"", true) to your command or code, respectively.",add property to command,0,
CoreNLP,"If you want CoreNLP to output the original Stanford Dependencies instead of the new Universal Dependencies, simply add the option -parse.originalDependencies or the property (""parse.originalDependencies"", true) to your command or code, respectively.",add property to code,0,
CoreNLP,"Note, however, that some annotators that use dependencies such as natlog might not function properly if you use this option. In case you are using the Neural Network Dependency Parser, use the following model to get Stanford Dependencies:",use option,1,https://stanfordnlp.github.io/CoreNLP/faq.html
CoreNLP,"Note, however, that some annotators that use dependencies such as natlog might not function properly if you use this option. In case you are using the Neural Network Dependency Parser, use the following model to get Stanford Dependencies:",use neural Network dependency Parser,1,https://stanfordnlp.github.io/CoreNLP/faq.html
CoreNLP,"Note, however, that some annotators that use dependencies such as natlog might not function properly if you use this option. In case you are using the Neural Network Dependency Parser, use the following model to get Stanford Dependencies:",use following model,1,https://stanfordnlp.github.io/CoreNLP/faq.html
CoreNLP,"Note, however, that some annotators that use dependencies such as natlog might not function properly if you use this option. In case you are using the Neural Network Dependency Parser, use the following model to get Stanford Dependencies:",get Stanford dependencies,1,https://stanfordnlp.github.io/CoreNLP/faq.html
CoreNLP,"Out-of-the-box, Stanford CoreNLP expects and processes English language text. But, Stanford CoreNLP was designed from the start to work with multiple human languages and it is careful about things like different character encodings. We have developed components for several major languages, and make language packs (jar files) available for some of them. The table below summarizes our current first party foreign language support. Other people have developed models for other languages.",design stanford CoreNLP from start,0,
CoreNLP,"Out-of-the-box, Stanford CoreNLP expects and processes English language text. But, Stanford CoreNLP was designed from the start to work with multiple human languages and it is careful about things like different character encodings. We have developed components for several major languages, and make language packs (jar files) available for some of them. The table below summarizes our current first party foreign language support. Other people have developed models for other languages.",develop components for several major languages,0,
